state_0,probability
745,2.440611813111669e-07
844,5.42358180691482e-08
46,2.71179090345741e-08
651,3.2880464704421096e-06
283,8.216726437475953e-06
673,1.2101366906678693e-05
1026,6.779477258643525e-09
140,3.3897386293217627e-08
236,1.8304588598337517e-07
298,4.067686355186115e-08
212,8.338757028131536e-07
782,6.779477258643525e-09
600,0.0184705027452883
1218,3.3219438567353274e-07
1070,5.220197489155515e-07
178,1.9660484050066223e-07
226,1.898253632420187e-07
1172,5.197147266476126e-05
1227,5.1964693187502616e-05
549,5.2127400641710065e-05
175,2.71179090345741e-08
796,4.067686355186115e-08
886,9.491268162100934e-08
167,4.067686355186115e-08
238,4.067686355186115e-08
718,0.0017220075621272313
137,3.254149084148892e-07
493,1.355895451728705e-08
116,4.067686355186115e-08
41,3.748372976304005e-05
38,4.549029240549805e-06
117,4.610044535877597e-06
171,4.4608960361874394e-06
478,9.050602140289107e-06
852,6.55914424773761e-05
827,6.779477258643525e-07
826,3.3897386293217627e-08
559,1.0169215887965287e-07
149,3.3897386293217627e-08
1099,7.796398847440053e-07
1072,1.7626640872473166e-07
753,3.3897386293217623e-07
653,1.355895451728705e-07
1090,3.3897386293217627e-08
192,1.0237010660551722e-06
1098,1.2881006791422696e-07
505,4.745634081050467e-08
308,3.3897386293217627e-08
657,3.3897386293217627e-08
660,3.3897386293217627e-08
930,1.1525111339693993e-07
331,3.3897386293217627e-08
793,6.779477258643525e-08
769,2.3728170405252338e-07
979,2.0338431775930575e-07
703,3.3897386293217627e-08
836,3.3897386293217627e-08
701,3.3897386293217627e-08
185,3.3897386293217627e-08
1051,3.3897386293217627e-08
573,6.779477258643525e-08
953,3.3897386293217627e-08
1053,3.3897386293217627e-08
982,3.3897386293217627e-08
1028,6.779477258643525e-08
863,6.779477258643525e-08
973,6.779477258643525e-08
1050,3.3897386293217627e-08
937,3.3897386293217627e-08
607,3.3897386293217627e-08
357,3.3897386293217627e-08
542,3.3897386293217627e-08
923,3.3897386293217627e-08
593,7.457424984507877e-08
1220,3.3897386293217627e-08
1190,3.3897386293217627e-08
1040,3.3897386293217627e-08
1232,3.3897386293217627e-08
1224,3.3897386293217627e-08
1230,3.3897386293217627e-08
1168,7.457424984507877e-08
998,3.3897386293217627e-08
1078,3.3897386293217627e-08
962,3.3897386293217627e-08
1104,3.3897386293217627e-08
986,3.3897386293217627e-08
1092,3.3897386293217627e-08
1023,3.3897386293217627e-08
1129,3.3897386293217627e-08
1231,3.3897386293217627e-08
903,3.3897386293217627e-08
765,6.779477258643525e-08
249,3.3897386293217627e-08
492,3.3897386293217627e-08
1085,3.3897386293217627e-08
1016,8.948909981409453e-07
1130,3.3897386293217627e-08
533,8.881115208823018e-07
597,8.745525663650147e-07
910,3.3897386293217627e-08
562,2.0338431775930575e-08
758,2.0338431775930575e-08
713,2.0338431775930575e-08
1192,4.067686355186115e-08
1045,2.0338431775930575e-08
912,2.0338431775930575e-08
883,2.0338431775930575e-08
1025,6.779477258643525e-09
622,6.779477258643525e-09
917,6.779477258643525e-09
810,6.779477258643525e-09
1060,2.0338431775930575e-08
1199,3.3897386293217627e-08
1059,2.0338431775930575e-08
1046,2.0338431775930575e-08
1077,6.779477258643525e-09
1015,1.355895451728705e-08
1029,6.779477258643525e-09
568,6.779477258643525e-09
1089,2.71179090345741e-08
762,1.355895451728705e-08
1055,6.779477258643525e-09
1180,6.779477258643525e-09
598,6.779477258643525e-09
168,6.779477258643525e-09
941,6.779477258643525e-09
524,6.779477258643525e-09
574,6.779477258643525e-09
805,1.355895451728705e-08
409,1.355895451728705e-08
623,1.355895451728705e-08
861,6.779477258643525e-09
916,6.779477258643525e-09
737,6.779477258643525e-09
722,1.355895451728705e-08
1013,6.779477258643525e-09
1137,6.779477258643525e-09
970,1.355895451728705e-08
1110,1.355895451728705e-08
1021,6.779477258643525e-09
1167,6.779477258643525e-09
902,6.779477258643525e-09
757,6.779477258643525e-09
119,6.779477258643525e-09
734,4.067686355186115e-08
1054,6.779477258643525e-09
877,6.779477258643525e-09
382,6.779477258643525e-09
818,6.779477258643525e-09
739,6.779477258643525e-09
963,6.779477258643525e-09
1149,2.0338431775930575e-08
1049,6.779477258643525e-09
942,6.779477258643525e-09
1152,2.0338431775930575e-08
432,2.71179090345741e-08
688,1.355895451728705e-08
504,1.355895451728705e-08
990,1.355895451728705e-08
906,2.71179090345741e-08
1165,6.779477258643525e-09
991,2.71179090345741e-08
381,1.355895451728705e-08
203,6.779477258643525e-09
462,2.71179090345741e-08
420,6.779477258643525e-09
1011,6.779477258643525e-09
993,6.779477258643525e-09
956,6.779477258643525e-09
879,1.355895451728705e-08
667,2.71179090345741e-08
957,6.779477258643525e-09
999,6.779477258643525e-09
1043,6.779477258643525e-09
1022,6.779477258643525e-09
950,6.779477258643525e-09
1118,6.779477258643525e-09
365,6.779477258643525e-09
1033,6.779477258643525e-09
1135,2.71179090345741e-08
1153,2.71179090345741e-08
256,7.457424984507877e-08
848,4.067686355186115e-08
376,5.084607943982644e-07
235,1.355895451728705e-08
374,2.0338431775930575e-08
630,7.728604074853618e-07
132,1.355895451728705e-08
1169,2.71179090345741e-08
1069,1.355895451728705e-08
824,7.796398847440053e-07
813,1.1525111339693993e-07
281,5.42358180691482e-08
408,2.71179090345741e-08
228,2.71179090345741e-08
726,0.00018167643157712918
177,8.13537271037223e-08
81,6.779477258643525e-09
99,8.542141345890841e-07
97,2.0338431775930575e-08
